"hauljoin","region","subregion","vessel","cruise","haul","year","month","station","lon","lat","bdepth","btemp","slope","aspectE","aspectN","curve","bcurrentU","bcurrentV","bcurrentUSD","bcurrentVSD","tmax","phi","BPI","sponge","coral","pen","area","area.1","salshark","j_dogfish","a_dogfish","sleeper","j_big_sk","a_big_sk","j_ber_sk","a_ber_sk","j_long_sk","a_long_sk","j_mud_sk","a_mud_sk","j_ak_sk","a_ak_sk","j_alt_sk","a_alt_sk","j_white_sk","a_white_sk","sanddab","ej_atf","j_atf","a_atf","j_kam","a_kam","j_turbot","a_turbot","halibut","ej_fhs","j_fhs","a_fhs","j_berfl","a_berfl","slender","arctics","j_petrale","a_petrale","ej_english","j_english","a_english","ej_dover","j_dover","a_dover","deepsea","ej_rex","j_rex","a_rex","ej_yfs","j_yfs","a_yfs","lhdab","j_sakahalin","a_sakahalin","ej_starry","j_starry","a_starry","j_sands","a_sands","ej_nrs","j_nrs","a_nrs","j_srs","a_srs","ej_butter","a_butter","ej_akplce","j_akplce","a_akplce","ej_sable","j_sable","a_sable","pgrndr","j_yil","a_yil","j_great","a_great","j_bigmouth","a_bigmouth","a_pacsand","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","j_atka","a_atka","j_eula","a_eula","cap","j_ssth","a_ssth","bfth","j_lsth","a_lsth","j_rebs","a_rebs","j_rough","a_rough","j_bspot","a_bspot","ej_pop","j_pop","a_pop","j_slvrgrey","a_slvrgrey","copper","j_dark","a_dark","j_dusky","a_dusky","j_dblotch","a_dblotch","j_splitnose","a_splitnose","j_gstripe","a_gstripe","j_widow","a_widow","j_ytail","a_ytail","j_rose","a_rose","j_quill","a_quill","j_black","a_black","bgill","tiger","a_boca","j_canary","a_canary","j_north","a_north","j_rdstrp","a_rdstrp","j_yeye","a_yeye","j_rdband","a_rdband","j_strptail","a_strptail","j_hquin","a_hquin","pygmy","j_shchin","a_shchin","j_sraker","a_sraker","ymouth","tanner","snow","gking","rking","bking","octo"
9279,"EBS","BS",37,198601,5,1986,6,"J-14",-330172.24093075,903821.316074441,40,2.3,0.185541292031606,0.812814344962438,-0.35882701476415,-0.000213637036116173,-0.0158635620027781,-0.00899379979819059,0.0162961687892675,0.00900857523083687,50.2261657714844,1.89944914976756,-0.76826331547151,0,0,0,0.043202462,0.043202462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,984,503,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,36,5,57,0,1,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9280,"EBS","BS",37,198601,6,1986,6,"I-14",-335172.24093075,865821.316074441,48,2.2,0.0326612287511428,0.738666594028473,-0.663199106852214,-7.61046721891034e-05,0.0146862827241421,-2.96948989368199e-06,0.0140127254029115,0.0035585459942619,61.3385022481283,1.72045560677846,0,5.987,0,0,0.042400736,0.042400736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,521,278,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,285,0,4,2,17,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0
9281,"EBS","BS",37,198601,7,1986,6,"H-14",-340172.24093075,828321.316074441,53,2.3,0.0404342692345381,-0.156669348478317,0.293239340186119,2.49330716997065e-05,0.0136435369495302,0.00550221023149788,0.0104206500109285,0.00977499224245548,65.2092056274414,2.07382774353027,2.34714460372925,1.134,0,0,0.044749593,0.044749593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,595,371,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,2,0,0,20,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,4,0,0
9282,"EBS","BS",37,198601,8,1986,6,"G-14",-347772.24093075,789421.316074441,53,2.8,0.53691371679306,0.0338157065212727,-0.956947672367096,-0.000220955233089626,0.00578715112060308,-0.00640089251101017,0.0189116291701794,0.0145010409876704,65.1563674926758,1.82495322227478,8.18711652755737,3.901,0,0,0.042887124,0.042887124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,268,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,64,12,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0
9283,"EBS","BS",37,198601,9,1986,6,"F-14",-353172.24093075,758821.316074441,35,3.3,0.113757133483887,-0.645239531993866,0.758201718330383,-0.000232716862228699,-0.00505545502528548,0.00774729624390602,0.0104923490434885,0.0177940651774406,42.1695938110352,1.29531848430634,-1,0,0,0,0.040157578,0.040157578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,49,0,0,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9284,"EBS","BS",37,198601,10,1986,6,"E-12",-431172.24093075,725321.316074441,51,3,0.0799028240144253,0.481975805014372,0.353282317519188,0.000297052800306119,-0.00353478582110256,-0.00725286570377648,0.0123631283640862,0.00769912567920983,58.3194580078125,1.80715131759644,-0.00520350644364953,0,0,0,0.04329038,0.04329038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,61,27,0,67,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0
9285,"EBS","BS",37,198601,11,1986,6,"F-12",-426672.24093075,762821.316074441,66,2.4,0.0712651060894132,0.895756304264069,0.06515883654356,-9.93988387563149e-05,0.00890352460555732,3.58702742175865e-06,0.0107962479814887,0.00618769507855177,57.1412153244019,1.92574599385262,0,0.454,0,0,0.03059277,0.03059277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0
9286,"EBS","BS",37,198601,12,1986,6,"G-12",-420672.24093075,799821.316074441,60,2.3,0.110234121792018,0.770659871399403,-0.486808499787003,-0.000135722728373366,0.00559660710860044,0.00141612847801298,0.00436739611905068,0.00741598603781313,56.6852321624756,2.18442875146866,-0.516478069126606,0.318,0,0,0.040715558,0.040715558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,210,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,161,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,77,4,11,39,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,0,8,0,0
9287,"EBS","BS",37,198601,13,1986,6,"H-12",-415572.24093075,837221.316074441,60,2.3,0.106919883191586,0.00220023691654205,-0.0183187305927277,-0.00031840578885749,0.00480608576908708,0.00190873821265996,0.0128990845754743,0.0103277713060379,56.1338562011719,2.57890281677246,-1.3803538441658,19.958,0,0,0.043199442,0.043199442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,133,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,745,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,2,85,0,61,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,16,0,0
9288,"EBS","BS",37,198601,14,1986,6,"I-12",-409172.24093075,872821.316074441,55,2.4,0.0302526106437047,-0.204200168450673,-0.963461875915527,3.31257858003179e-05,0.0041867746040225,0.00463432042549054,0.0071503088499109,0.0143011693532268,55.2428207397461,2.36663929621379,0,2.948,0,0,0.04402146,0.04402146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,142,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,0,0,0,0,0,0,0,0,0,0,0,21,254,9,237,12,252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,32,0,0
9289,"EBS","BS",37,198601,15,1986,6,"J-12",-403172.24093075,910321.316074441,44,2,0.0163995320908725,0.811112716794014,-0.217797197401524,3.34857327288773e-06,0.00797735224477947,0.0043685925193131,0.0151750652585179,0.00956967798992991,58.6451272964478,2.26432055234909,0,0,0,0,0.044383456,0.044383456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1159,412,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,242,7,7,0,26,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0
9290,"EBS","BS",37,198601,16,1986,6,"K-12",-395172.24093075,942821.316074441,26,4.1,0.0613066951433818,0.397635132074356,-0.914518018563588,-0.000104893029250282,0.0136975049972534,0.0138600974654158,0.0124226398766041,0.00989669219901164,50.7069002787272,0.933523158232371,0.424860368172328,0,0,0,0.038005601,0.038005601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,166,91,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9291,"EBS","BS",37,198601,17,1986,6,"K-10",-466172.24093075,951321.316074441,44,3,0.0198172482196242,0.355956180021167,0.639653634279966,-5.78996734930115e-05,0.00646117888391018,0.0368100609630346,0.011097400682047,0.00759803783148527,59.7688865661621,2.07703512907028,0,0,0,0,0.047124594,0.047124594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,925,393,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,81,33,61,0,241,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9292,"EBS","BS",37,198601,18,1986,6,"J-10",-477172.24093075,917821.316074441,35,2.1,0.00782803903954724,0.129835832864046,-0.0304834643999736,1.2755134927526e-05,0.0118357579534252,0.0128249709183971,0.00571304342399041,0.00705515003452698,56.2626571655273,2.14055713017782,0.404493868350983,0,0,0,0.04353439,0.04353439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,499,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,4,32,8,28,0,53,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
9293,"EBS","BS",37,198601,19,1986,6,"I-10",-483172.24093075,880821.316074441,46,2.1,0.107220797489087,0.702040274937948,0.406873255968094,0.000157759838960677,0.00427634501829743,0.00637234918152293,0.00763100059702992,0.00616558160011967,53.5079104105631,2.27458055814107,0.277315557003021,0,0,0,0.042776013,0.042776013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1542,597,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,84,0,0,0,0,0,0,0,0,0,0,0,13,167,10,278,3,45,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0
9294,"EBS","BS",37,198601,20,1986,6,"H-10",-488572.24093075,843221.316074441,49,1.6,0.0253537278622389,-0.2055205732584,-0.0689083755016327,-9.16889093787176e-06,0.00149891858454794,0.00238059773109853,0.00984053667634726,0.00947800232097507,53.4904708862305,2.38691248893738,1.37282888889313,0,0,0,0.048603786,0.048603786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703,704,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,0,0,0,0,0,0,0,0,0,0,0,0,98,3,240,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,11,0,0
9295,"EBS","BS",37,198601,21,1986,6,"G-10",-494172.24093075,807321.316074441,59,1.6,0.0412694667465985,-0.224807207472622,-0.156079879030585,3.74016508430941e-07,0.00218902574852109,0.000713943431037478,0.0167580405250192,0.00629016815219074,56.9863348007202,2.47989237308502,0,0.454,0,0,0.050091636,0.050091636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5187,842,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,64,0,0,0,0,0,0,0,0,0,0,0,6,44,4,59,17,61,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,6,0,2,0,0
9296,"EBS","BS",37,198601,22,1986,6,"F-10",-499672.24093075,769821.316074441,71,2,0.0980373779311776,-0.697836309671402,-0.430870270240121,-2.68659259745618e-05,0.00296145485481247,0.000584178153076209,0.00912980805151165,0.00663688487838954,58.2268180847168,2.50485426187515,0.111261460930109,467.109,0,0,0.045536233,0.045536233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,322,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,138,0,0,0,0,0,0,0,0,0,0,0,0,16,0,22,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,9,0,0
9297,"EBS","BS",37,198601,23,1986,6,"E-10",-505172.24093075,733321.316074441,75,2.3,0.0829518716782331,-0.371150568127632,0.642785568721592,-5.32451581420901e-05,0.00495791318826377,-0.00337814108934253,0.0115257590077817,0.00552756048273295,60.1818618774414,1.98125085234642,0.0197149142622948,205.931,0,0,0.043959129,0.043959129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,4,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,32,1,10,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,18,0,0
9298,"EBS","BS",37,198601,24,1986,6,"D-10",-512172.24093075,697321.316074441,70,2.8,0.0814727731049061,-0.530524030327797,0.836481779813766,4.14380551774229e-05,0.000727857084712014,-0.0180491367354989,0.0155881266109645,0.00759422406554222,62.5787677764893,1.51717239618301,0,1.814,0,0,0.030479124,0.030479124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,0,2,24,61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,28,8,12,194,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,106,0,0
9299,"EBS","BS",37,198601,25,1986,6,"B-08",-595172.24093075,635821.316074441,49,3.75622415542603,0.0684762001037598,-0.619345545768738,0.784403085708618,4.21013792220037e-05,-0.00161739950999618,-0.0108903739601374,0.0108549846336246,0.00700788851827383,33.9485549926758,2.62030529975891,0,0,0,0,0.030860593,0.030860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,426,0,0,0,0,0,2,294,1343,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,111,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,12,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,10,0,2,0,0
9300,"EBS","BS",37,198601,26,1986,6,"C-08",-589172.24093075,671821.316074441,79,2.5,0.0342971527328094,-0.359486142794291,0.926989912986755,1.58410936516399e-06,0.00603213890766104,-0.00273179961368442,0.00849914333472649,0.00723582164694866,51.8899574279785,2.46612962086995,0,4.99,0,0,0.045673264,0.045673264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,0,0,0,0,2,2,131,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,69,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,6,0,0
9301,"EBS","BS",37,198601,27,1986,6,"D-08",-583172.24093075,708321.316074441,88,2.3,0.027673474047333,-0.895364195108414,-0.376575849950314,7.91397187640541e-05,0.00265182164730504,-0.000248801363341045,0.0236505996435881,0.0117161655798554,55.005802154541,2.89720112085342,0.0166402980685234,50.802,0,0,0.04471148,0.04471148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,4,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,53,27,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0
9302,"EBS","BS",37,198601,28,1986,6,"E-08",-578172.24093075,745821.316074441,73,1.8,0.00806110259145498,0.00800644420087337,-0.99947851896286,4.20515425503254e-06,0.0016886229859665,0.000496335502248257,0.00762075372040272,0.00505579216405749,54.987133026123,3.47964978218079,0,10.569,0,0,0.046592474,0.046592474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,262,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,48,3,56,0,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,12,0,0
9303,"EBS","BS",37,198601,29,1986,6,"F-08",-571172.24093075,779821.316074441,73,1.9,0.0206236783415079,-0.632610559463501,-0.75552898645401,-1.85159115062561e-05,0.000752144202124327,0.000313198281219229,0.0138977104797959,0.00895936135202646,52.5652351379395,3.51974129676819,0,0,0,0,0.046230448,0.046230448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,206,7,42,12,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,0,71,0,0
9304,"EBS","BS",37,198601,30,1986,6,"G-08",-567172.24093075,817321.316074441,64,0.8,0.0191214550286531,-0.915834248065948,0.0184558480978012,-3.00091242593226e-05,0.000839205196825787,0.000892957352334633,0.0144040118902922,0.00594365503638983,49.1658496856689,3.2351039648056,0,0,0,0,0.047266503,0.047266503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,194,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,175,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,21,0,4,0,0
9305,"EBS","BS",37,198601,31,1986,6,"H-08",-562172.24093075,853821.316074441,51,1.9,0.175483544667562,0.916670262813568,0.332574553787708,-4.82040001467491e-05,0.00150285618534933,0.0020631121005863,0.0129246233652035,0.00783460369954506,47.2509676615397,2.80068039894104,3.4379563331604,1.497,0,0,0.045757088,0.045757088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5142,692,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,90,0,0,0,0,0,0,0,0,0,0,0,0,24,5,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,18,0,2,0,0
